symbol,assets,open,high,low,ltP,chn,per,qty,trdVal,nav,wkhi,wklo,prevClose,stockIndClosePrice,perChange365d,perChange30d,date365dAgo,date30dAgo,ypc,mpc,cact,xdt,nearWKH,nearWKL,chartTodayPath,chart30dPath,chart365dPath,series,meta
EBANKNIFTY,Edelweiss Nifty Bank ETF,61.06,61.76,61.06,61.31,0.25,0.41,1525,93604.5,61.0507,62.5,47,61.06,0,23.08,1.73,19-Feb-2025,20-Jan-2026,23.583954847812947,2.149283572142618,-,-,1.9039999999999964,-30.446808510638302,https://nsearchives.nseindia.com/today/EBANKNIFTYEQN.svg,https://nsearchives.nseindia.com/30d/EBANKNIFTY-EQ.svg,https://nsearchives.nseindia.com/365d/EBANKNIFTY-EQ.svg,EQ,"{'symbol': 'EBANKNIFTY', 'companyName': 'Edelweiss Mutual Fund - Edelweiss Nifty Bank ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': False, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF754K01TE4', 'listingDate': '2024-09-16', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '20-Feb-2026 16:00:00', 'preOpenTime': '20-Feb-2026 09:07:48', 'QuotePreOpenFlag': False}}"
GSEC5IETF,Nifty 5 yr Benchmark G-Sec Index,64.71,64.71,64.26,64.69,0.26,0.40,26837,1731254.87,64.3903,66.7,58.05,64.43,0,8.4,1.38,19-Feb-2025,20-Jan-2026,8.83243606998654,1.7938630999213228,-,-,3.013493253373321,-11.438415159345393,https://nsearchives.nseindia.com/today/GSEC5IETFEQN.svg,https://nsearchives.nseindia.com/30d/GSEC5IETF-EQ.svg,https://nsearchives.nseindia.com/365d/GSEC5IETF-EQ.svg,EQ,"{'symbol': 'GSEC5IETF', 'companyName': 'ICICI Prudential Nifty 5 Yr Benchmark G-SEC ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF109KC14A8', 'slb_isin': 'INF109KC14A8', 'listingDate': '2022-03-10', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '20-Feb-2026 16:00:00', 'preOpenTime': '20-Feb-2026 09:07:48', 'QuotePreOpenFlag': False}}"
BANKIETF,Nifty Bank,62.31,62.75,62,62.41,0.25,0.40,162235,10139687.5,62.1308,63.9,47.55,62.16,0,23.24,2.34,19-Feb-2025,20-Jan-2026,23.73116574147502,2.749423773460643,-,-,2.3317683881064193,-31.25131440588854,https://nsearchives.nseindia.com/today/BANKIETFEQN.svg,https://nsearchives.nseindia.com/30d/BANKIETF-EQ.svg,https://nsearchives.nseindia.com/365d/BANKIETF-EQ.svg,EQ,"{'symbol': 'BANKIETF', 'companyName': 'ICICI Prudential Nifty Bank ETF - NIFTY BANK INDEX', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF109KC15I8', 'slb_isin': 'INF109KC15I8', 'listingDate': '2019-07-15', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '20-Feb-2026 16:00:00', 'preOpenTime': '20-Feb-2026 09:07:48', 'QuotePreOpenFlag': False}}"
GOLDIETF,Gold,134.77,134.77,130.01,132.01,0.52,0.40,5338761,702527559.99,129.1792,158,69.71,131.49,0,75.55,2.35,19-Feb-2025,20-Jan-2026,76.24833110814416,2.755507122285352,-,-,16.4493670886076,-89.37024817099413,https://nsearchives.nseindia.com/today/GOLDIETFEQN.svg,https://nsearchives.nseindia.com/30d/GOLDIETF-EQ.svg,https://nsearchives.nseindia.com/365d/GOLDIETF-EQ.svg,EQ,"{'symbol': 'GOLDIETF', 'companyName': 'ICICI Prudential Gold ETF', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': False, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF109KC1NT3', 'listingDate': '2010-09-02', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '20-Feb-2026 16:00:00', 'preOpenTime': '20-Feb-2026 09:07:48', 'QuotePreOpenFlag': False}}"
NIFTYETF,Nifty 50,275.99,277.41,274.44,276.2,1.11,0.40,159873,44099368.32,274.9738,289.05,226,275.09,0,12.26,0.86,19-Feb-2025,20-Jan-2026,12.711691491532331,1.26860746498496,-,-,4.445597647465844,-22.21238938053097,https://nsearchives.nseindia.com/today/NIFTYETFEQN.svg,https://nsearchives.nseindia.com/30d/NIFTYETF-EQ.svg,https://nsearchives.nseindia.com/365d/NIFTYETF-EQ.svg,EQ,"{'symbol': 'NIFTYETF', 'companyName': 'Mirae Asset Mutual Fund - Mirae Asset Nifty 50 ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF769K01EG9', 'slb_isin': 'INF769K01EG9', 'listingDate': '2018-11-26', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '20-Feb-2026 16:00:00', 'preOpenTime': '20-Feb-2026 09:07:48', 'QuotePreOpenFlag': False}}"
MONEXT50,Nifty Next 50 Total Return Index,69.29,69.39,68.09,69.21,0.26,0.38,3408,234265.92,68.6238,72.3,63.54,68.95,0,0,3.2,,20-Jan-2026,Infinity,3.5922766052985953,-,-,4.273858921161831,-8.923512747875344,https://nsearchives.nseindia.com/today/MONEXT50EQN.svg,https://nsearchives.nseindia.com/30d/MONEXT50-EQ.svg,,EQ,"{'symbol': 'MONEXT50', 'companyName': 'Motilal Oswal Mutual Fund - Motilal Oswal Nifty Next 50 ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF247L01FD8', 'slb_isin': 'INF247L01FD8', 'listingDate': '2025-05-14', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '20-Feb-2026 16:00:00', 'preOpenTime': '20-Feb-2026 09:07:48', 'QuotePreOpenFlag': False}}"
QGOLDHALF,Gold,127.34,127.85,126.07,127.64,0.48,0.38,89843,11449591.92,127.4368,149.69,69.8,127.16,0,75.49,2.49,19-Feb-2025,20-Jan-2026,76.152359922716,2.8774079148867635, FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 100 PER SHARE TO RS 2 PER SHARE,16-DEC-21,14.730442915358404,-82.865329512894,https://nsearchives.nseindia.com/today/QGOLDHALFEQN.svg,https://nsearchives.nseindia.com/30d/QGOLDHALF-EQ.svg,https://nsearchives.nseindia.com/365d/QGOLDHALF-EQ.svg,EQ,"{'symbol': 'QGOLDHALF', 'companyName': 'Quantum Gold Fund -Exchange Traded Fund (ETF)', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': False, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF082J01408', 'listingDate': '2008-02-28', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '20-Feb-2026 16:00:00', 'preOpenTime': '20-Feb-2026 09:07:48', 'QuotePreOpenFlag': False}}"
NIF100IETF,Nifty 100,29.1,29.29,28.87,29.14,0.11,0.38,93912,2743169.52,28.9984,30.88,23.85,29.03,0,12.26,0.94,19-Feb-2025,20-Jan-2026,12.683681361175566,1.3212795549374095,FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 10/- PER SHARE TO RE 1/- PER SHARE,10-MAY-24,5.63471502590673,-22.18029350104821,https://nsearchives.nseindia.com/today/NIF100IETFEQN.svg,https://nsearchives.nseindia.com/30d/NIF100IETF-EQ.svg,https://nsearchives.nseindia.com/365d/NIF100IETF-EQ.svg,EQ,"{'symbol': 'NIF100IETF', 'companyName': 'ICICI Prudential Nifty 100 ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF109KC16V9', 'slb_isin': 'INF109KC16V9', 'listingDate': '2013-08-26', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '20-Feb-2026 16:00:00', 'preOpenTime': '20-Feb-2026 09:07:48', 'QuotePreOpenFlag': False}}"
ESG,NIFTY100 ESG SECTOR LEADERS,42.84,43.17,42.71,43,0.16,0.37,5364,230866.56,42.8203,45.06,36,42.84,0,11.27,-0.74,19-Feb-2025,20-Jan-2026,11.688311688311689,-0.370713623725664,-,-,4.571682201509104,-19.444444444444443,https://nsearchives.nseindia.com/today/ESGEQN.svg,https://nsearchives.nseindia.com/30d/ESG-EQ.svg,https://nsearchives.nseindia.com/365d/ESG-EQ.svg,EQ,"{'symbol': 'ESG', 'companyName': 'MIRAE ASSET MUTUAL FUND - Mirae Asset Nifty 100 ESG Sector Leaders ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF769K01GS9', 'slb_isin': 'INF769K01GS9', 'listingDate': '2020-11-24', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '20-Feb-2026 16:00:00', 'preOpenTime': '20-Feb-2026 09:07:48', 'QuotePreOpenFlag': False}}"
AXISNIFTY,Nifty 50,271.66,284,271.66,281.11,1.05,0.37,6248,1757000.08,279.7863,296.38,236.8,280.06,0,12.04,0.86,19-Feb-2025,20-Jan-2026,12.461993919027046,1.2425268313764994, FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 100/- PER SHARE TO RS 10/- PER SHARE,23-JUL-20,5.152169512112822,-18.711993243243242,https://nsearchives.nseindia.com/today/AXISNIFTYEQN.svg,https://nsearchives.nseindia.com/30d/AXISNIFTY-EQ.svg,https://nsearchives.nseindia.com/365d/AXISNIFTY-EQ.svg,EQ,"{'symbol': 'AXISNIFTY', 'companyName': 'AXIS MUTUAL FUND - Axis NIFTY 50 ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF846K01W98', 'slb_isin': 'INF846K01W98', 'listingDate': '2017-07-07', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '20-Feb-2026 16:00:00', 'preOpenTime': '20-Feb-2026 09:07:48', 'QuotePreOpenFlag': False}}"
HDFCMID150,HDFC NIFTY Midcap 150 ETF,22.15,22.24,22.01,22.19,0.08,0.36,316458,7006380.12,22.0537,23.39,17.52,22.11,0,17.61,2.46,19-Feb-2025,20-Jan-2026,18.031914893617024,2.8266913809082626,FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 115.95/- PER SHARE TO RS 11.59/- PER SHARE,20-OCT-23,5.130397605814448,-26.655251141552522,https://nsearchives.nseindia.com/today/HDFCMID150EQN.svg,https://nsearchives.nseindia.com/30d/HDFCMID150-EQ.svg,https://nsearchives.nseindia.com/365d/HDFCMID150-EQ.svg,EQ,"{'symbol': 'HDFCMID150', 'companyName': 'HDFC Mutual Fund - HDFC NIFTY Midcap 150 ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF179KC1HT0', 'slb_isin': 'INF179KC1HT0', 'listingDate': '2023-02-21', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '20-Feb-2026 16:00:00', 'preOpenTime': '20-Feb-2026 09:07:48', 'QuotePreOpenFlag': False}}"
AXSENSEX,AXIS S&P BSE SENSEX ETF,85.44,85.67,84.62,85.53,0.31,0.36,674,57559.6,85.019,91.35,74,85.22,0,9.79,0.52,19-Feb-2025,20-Jan-2026,10.190672507085798,0.8846426043878273,-,-,6.371100164203606,-15.58108108108108,https://nsearchives.nseindia.com/today/AXSENSEXEQN.svg,https://nsearchives.nseindia.com/30d/AXSENSEX-EQ.svg,https://nsearchives.nseindia.com/365d/AXSENSEX-EQ.svg,EQ,"{'symbol': 'AXSENSEX', 'companyName': 'Axis Mutual Fund - AXIS S&P BSE SENSEX ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF846K010Q0', 'slb_isin': 'INF846K010Q0', 'listingDate': '2023-03-29', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '20-Feb-2026 16:00:00', 'preOpenTime': '20-Feb-2026 09:07:48', 'QuotePreOpenFlag': False}}"
GOLDBETA,Gold,130.2,130.2,127.45,129.4,0.45,0.35,934479,120697307.64,129.023,149.35,71.1,128.95,0,0,0.47,,20-Jan-2026,Infinity,0.8180755746007101, FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 100/- PER UNIT TO RE 1/- PER UNIT,25-MAR-21,13.357884164713752,-81.99718706047823,https://nsearchives.nseindia.com/today/GOLDBETAEQN.svg,https://nsearchives.nseindia.com/30d/GOLDBETA-EQ.svg,,EQ,"{'symbol': 'GOLDBETA', 'companyName': 'UTI Mutual Fund - UTI Gold Exchange Traded Fund', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': False, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF789F1AUX7', 'listingDate': '2007-04-17', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '20-Feb-2026 16:00:00', 'preOpenTime': '20-Feb-2026 09:07:48', 'QuotePreOpenFlag': False}}"
MIDCAPIETF,Nifty Midcap 150,22.56,22.73,22.42,22.64,0.08,0.35,681698,15420008.76,22.5198,24,17.8,22.56,0,18.05,2.41,19-Feb-2025,20-Jan-2026,18.472004186289908,2.7689514298683586,FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 10/- PER SHARE TO RE 1/- PER SHARE,10-MAY-24,5.666666666666664,-27.191011235955056,https://nsearchives.nseindia.com/today/MIDCAPIETFEQN.svg,https://nsearchives.nseindia.com/30d/MIDCAPIETF-EQ.svg,https://nsearchives.nseindia.com/365d/MIDCAPIETF-EQ.svg,EQ,"{'symbol': 'MIDCAPIETF', 'companyName': 'ICICI PRUDENTIAL MUTUAL FUND - ICICI Prudential Nifty Midcap 150 ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF109KC11W8', 'slb_isin': 'INF109KC11W8', 'listingDate': '2020-01-28', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '20-Feb-2026 16:00:00', 'preOpenTime': '20-Feb-2026 09:07:48', 'QuotePreOpenFlag': False}}"
SETFGOLD,Gold,134.29,134.29,127.73,131.46,0.45,0.34,10745161,1407938445.83,128.7169,153.95,64.96,131.01,0,74.54,1.17,19-Feb-2025,20-Jan-2026,75.13988808952838,1.521353000231677,FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 100/- PER SHARE TO RS 1/- PER SHARE,06-JAN-22,14.60863916856121,-102.37068965517246,https://nsearchives.nseindia.com/today/SETFGOLDEQN.svg,https://nsearchives.nseindia.com/30d/SETFGOLD-EQ.svg,https://nsearchives.nseindia.com/365d/SETFGOLD-EQ.svg,EQ,"{'symbol': 'SETFGOLD', 'companyName': 'SBI-ETF Gold', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': False, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF200KA16D8', 'listingDate': '2009-05-28', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '20-Feb-2026 16:00:00', 'preOpenTime': '20-Feb-2026 09:07:48', 'QuotePreOpenFlag': False}}"
ALPHA,NIFTY Alpha 50 Index,48.49,48.98,48.31,48.73,0.16,0.33,753134,36677625.8,48.5209,52.94,39,48.57,0,11.84,4.25,19-Feb-2025,20-Jan-2026,12.203545935988943,4.593260356299621,-,-,7.952398942198718,-24.94871794871794,https://nsearchives.nseindia.com/today/ALPHAEQN.svg,https://nsearchives.nseindia.com/30d/ALPHA-EQ.svg,https://nsearchives.nseindia.com/365d/ALPHA-EQ.svg,EQ,"{'symbol': 'ALPHA', 'companyName': 'Kotak Mahindra Mutual Fund - Kotak Nifty Alpha 50 ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF174KA1IA5', 'slb_isin': 'INF174KA1IA5', 'listingDate': '2021-12-29', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '20-Feb-2026 16:00:00', 'preOpenTime': '20-Feb-2026 09:07:48', 'QuotePreOpenFlag': False}}"
GOLDCASE,Zerodha Gold ETF,24.91,24.91,23.45,24.26,0.08,0.33,10701505,258548360.8,24.2125,27.94,12.83,24.18,0,75.22,1.77,19-Feb-2025,20-Jan-2026,75.79710144927536,2.1043771043771042,-,-,13.17108088761632,-89.08807482462979,https://nsearchives.nseindia.com/today/GOLDCASEEQN.svg,https://nsearchives.nseindia.com/30d/GOLDCASE-EQ.svg,https://nsearchives.nseindia.com/365d/GOLDCASE-EQ.svg,EQ,"{'symbol': 'GOLDCASE', 'companyName': 'Zerodha Fund House - Zerodha Gold ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': False, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF0R8F01042', 'listingDate': '2024-03-01', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '20-Feb-2026 16:00:00', 'preOpenTime': '20-Feb-2026 09:07:48', 'QuotePreOpenFlag': False}}"
MIDCAPADD,Nifty Midcap 150 Index,22.49,22.49,21.83,21.97,0.07,0.32,5459,119552.1,21.8314,25.5,20.73,21.9,0,0,2.19,,20-Jan-2026,Infinity,2.5198320111992496,-,-,13.843137254901965,-5.981669078629997,https://nsearchives.nseindia.com/today/MIDCAPADDEQN.svg,https://nsearchives.nseindia.com/30d/MIDCAPADD-EQ.svg,,EQ,"{'symbol': 'MIDCAPADD', 'companyName': 'DSP Mutual Fund - DSP Nifty Midcap 150 ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': False, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF740KA1WW5', 'listingDate': '2025-12-18', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '20-Feb-2026 16:00:00', 'preOpenTime': '20-Feb-2026 09:07:48', 'QuotePreOpenFlag': False}}"
IVZINGOLD,Gold,13325.4,13440,13266.1,13420,43,0.32,671,8975537.56,13354.4196,15599.8,7401,13377,0,76.48,3.93,19-Feb-2025,20-Jan-2026,77.04251922797852,4.263782708682945,-,-,13.973256067385476,-81.32684772328064,https://nsearchives.nseindia.com/today/IVZINGOLDEQN.svg,https://nsearchives.nseindia.com/30d/IVZINGOLD-EQ.svg,https://nsearchives.nseindia.com/365d/IVZINGOLD-EQ.svg,EQ,"{'symbol': 'IVZINGOLD', 'companyName': 'Invesco India Gold Exchange Traded Fund', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': False, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF205K01361', 'listingDate': '2010-03-22', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '20-Feb-2026 16:00:00', 'preOpenTime': '20-Feb-2026 09:07:48', 'QuotePreOpenFlag': False}}"
EQUAL50,Nifty50 Equal Weight,334.44,336.15,333.48,335.49,1.05,0.31,653,218839.89,333.9191,341.7,303.44,334.44,0,0,2.52,,20-Jan-2026,Infinity,2.841640610630857,-,-,1.8173836698858588,-10.562219878723969,https://nsearchives.nseindia.com/today/EQUAL50EQN.svg,https://nsearchives.nseindia.com/30d/EQUAL50-EQ.svg,,EQ,"{'symbol': 'EQUAL50', 'companyName': 'Mirae Asset Mutual Fund - Mirae Asset Nifty50 Equal Weight ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': False, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF769K01OO2', 'listingDate': '2025-05-15', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '20-Feb-2026 16:00:00', 'preOpenTime': '20-Feb-2026 09:07:48', 'QuotePreOpenFlag': False}}"
GOLDBEES,Gold,126.88,127.7,123.91,127.48,0.39,0.31,38275525,4859460654,127.3102,148.14,65.85,127.09,0,74.74,0.98,19-Feb-2025,20-Jan-2026,75.27842705898529,1.2871444462100783, FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 100/- TO RS 1/-,19-DEC-19,13.946267044687447,-93.59149582384208,https://nsearchives.nseindia.com/today/GOLDBEESEQN.svg,https://nsearchives.nseindia.com/30d/GOLDBEES-EQ.svg,https://nsearchives.nseindia.com/365d/GOLDBEES-EQ.svg,EQ,"{'symbol': 'GOLDBEES', 'companyName': 'NIPPON INDIA ETF GOLD BEES', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': False, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF204KB17I5', 'listingDate': '2007-03-19', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '20-Feb-2026 16:00:00', 'preOpenTime': '20-Feb-2026 09:07:48', 'QuotePreOpenFlag': False}}"
MIDCAPETF,Mirae Asset Mutual Fund - Mirae Asset Nifty Midcap 150 ETF,22.94,22.94,22.16,22.34,0.07,0.31,1329708,29705676.72,22.2423,23.61,16,22.27,0,17.77,2.2,19-Feb-2025,20-Jan-2026,18.13855103120042,2.524093620927034,-,-,5.379076662431172,-39.625,https://nsearchives.nseindia.com/today/MIDCAPETFEQN.svg,https://nsearchives.nseindia.com/30d/MIDCAPETF-EQ.svg,https://nsearchives.nseindia.com/365d/MIDCAPETF-EQ.svg,EQ,"{'symbol': 'MIDCAPETF', 'companyName': 'Mirae Asset Mutual Fund - Mirae Asset Nifty Midcap 150 ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF769K01IC9', 'slb_isin': 'INF769K01IC9', 'listingDate': '2022-03-15', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '20-Feb-2026 16:00:00', 'preOpenTime': '20-Feb-2026 09:07:48', 'QuotePreOpenFlag': False}}"
ABSLNN50ET,Nifty Next 50,72.26,73.01,72.08,72.48,0.22,0.30,3763,273231.43,72.2761,75.45,58.37,72.26,0,15.39,2.8,19-Feb-2025,20-Jan-2026,15.745768125199628,3.115663679043957, FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 10/- PER SHARE TO RE 1/- PER SHARE,25-NOV-21,3.936381709741549,-24.173376734623965,https://nsearchives.nseindia.com/today/ABSLNN50ETEQN.svg,https://nsearchives.nseindia.com/30d/ABSLNN50ET-EQ.svg,https://nsearchives.nseindia.com/365d/ABSLNN50ET-EQ.svg,EQ,"{'symbol': 'ABSLNN50ET', 'companyName': 'Aditya Birla Sun Life Nifty Next 50 ETF', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF209KB16D7', 'slb_isin': 'INF209KB16D7', 'listingDate': '2018-12-21', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '20-Feb-2026 16:00:00', 'preOpenTime': '20-Feb-2026 09:07:48', 'QuotePreOpenFlag': False}}"
