symbol,assets,open,high,low,ltP,chn,per,qty,trdVal,nav,wkhi,wklo,prevClose,stockIndClosePrice,perChange365d,perChange30d,date365dAgo,date30dAgo,ypc,cact,xdt,mpc,nearWKH,nearWKL,chartTodayPath,chart30dPath,chart365dPath,series,meta
HDFCSILVER,HDFC Silver ETF,234.59,237.28,234.59,235.65,-1.78,-0.75,2727257,644178103.4,237.9196,359,90.65,237.43,0,154.02,7.91,21-Apr-2025,20-Mar-2026,152.11297742591205,-,-,22.817532704435294,34.35933147632312,-159.9558742415885,https://nsearchives.nseindia.com/today/HDFCSILVEREQN.svg,https://nsearchives.nseindia.com/30d/HDFCSILVER-EQ.svg,https://nsearchives.nseindia.com/365d/HDFCSILVER-EQ.svg,EQ,"{'symbol': 'HDFCSILVER', 'companyName': 'HDFC Mutual Fund - HDFC Silver ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': False, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF179KC1DI2', 'listingDate': '2022-09-07', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '22-Apr-2026 16:00:00', 'preOpenTime': '22-Apr-2026 09:07:59', 'QuotePreOpenFlag': False}}"
GOLDIETF,Gold,129,129.72,128.35,129.47,-0.27,-0.21,4324713,559834097.85,129.5557,158,78.59,129.74,0,55.12,3.64,21-Apr-2025,20-Mar-2026,54.794356767097085,-,-,14.080535730020271,18.056962025316455,-64.74106120371549,https://nsearchives.nseindia.com/today/GOLDIETFEQN.svg,https://nsearchives.nseindia.com/30d/GOLDIETF-EQ.svg,https://nsearchives.nseindia.com/365d/GOLDIETF-EQ.svg,EQ,"{'symbol': 'GOLDIETF', 'companyName': 'ICICI Prudential Gold ETF', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': False, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF109KC1NT3', 'listingDate': '2010-09-02', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '22-Apr-2026 16:00:00', 'preOpenTime': '22-Apr-2026 09:07:59', 'QuotePreOpenFlag': False}}"
GOLD1,Gold,129.46,129.46,125.01,125.99,-0.32,-0.25,4172863,525154808.55,126.2746,158,76.98,126.31,0,54.81,3.08,21-Apr-2025,20-Mar-2026,54.41843363157248, FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 10/- PER SHARE TO RE 1/- PER SHARE,22-JUL-21,13.269801312595515,20.25949367088608,-63.66588724343984,https://nsearchives.nseindia.com/today/GOLD1EQN.svg,https://nsearchives.nseindia.com/30d/GOLD1-EQ.svg,https://nsearchives.nseindia.com/365d/GOLD1-EQ.svg,EQ,"{'symbol': 'GOLD1', 'companyName': 'Kotak Mutual Fund - Gold Exchange Traded Fund', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': False, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF174KA1HJ8', 'listingDate': '2007-08-08', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '22-Apr-2026 16:00:00', 'preOpenTime': '22-Apr-2026 09:07:59', 'QuotePreOpenFlag': False}}"
LIQUIDADD,DSP S&P BSE Liquid Rate ETF,1123.04,1123.07,1123.04,1123.07,0.17,0.02,461738,518554860.9,1122.9138,1151.22,1052.08,1122.9,0,5.1,0.4,21-Apr-2025,20-Mar-2026,5.1110944724182374,-,-,0.4014017772533041,2.445232014732205,-6.747585734925102,https://nsearchives.nseindia.com/today/LIQUIDADDEQN.svg,https://nsearchives.nseindia.com/30d/LIQUIDADD-EQ.svg,https://nsearchives.nseindia.com/365d/LIQUIDADD-EQ.svg,EQ,"{'symbol': 'LIQUIDADD', 'companyName': 'DSP BSE Liquid Rate ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF740KA1UM0', 'slb_isin': 'INF740KA1UM0', 'listingDate': '2024-04-03', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '22-Apr-2026 16:00:00', 'preOpenTime': '22-Apr-2026 09:07:59', 'QuotePreOpenFlag': False}}"
SILVERIETF,Domestic Price of Silver,242.4,248.4,242.4,246,-1.82,-0.73,2069288,509769098.8,248.2077,373.5,93.95,247.82,0,155.67,8.28,21-Apr-2025,20-Mar-2026,153.79139585267717,-,-,22.70550678371908,34.136546184738954,-161.841405002661,https://nsearchives.nseindia.com/today/SILVERIETFEQN.svg,https://nsearchives.nseindia.com/30d/SILVERIETF-EQ.svg,https://nsearchives.nseindia.com/365d/SILVERIETF-EQ.svg,EQ,"{'symbol': 'SILVERIETF', 'companyName': 'ICICI Prudential Mutual Fund - ICICI Prudential Silver ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': False, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF109KC1Y56', 'listingDate': '2022-01-31', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '22-Apr-2026 16:00:00', 'preOpenTime': '22-Apr-2026 09:07:59', 'QuotePreOpenFlag': False}}"
HDFCGOLD,Gold,128.55,129.25,128.4,129.05,-0.28,-0.22,3804550,490710859,129.2862,152.3,78.9,129.33,0,55.09,3.36,21-Apr-2025,20-Mar-2026,54.75476675860416, FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 100/- PER UNIT TO RE 1/- PER UNIT,17-FEB-21,13.291194802914594,15.26592252133946,-63.56147021546262,https://nsearchives.nseindia.com/today/HDFCGOLDEQN.svg,https://nsearchives.nseindia.com/30d/HDFCGOLD-EQ.svg,https://nsearchives.nseindia.com/365d/HDFCGOLD-EQ.svg,EQ,"{'symbol': 'HDFCGOLD', 'companyName': 'HDFC Gold ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': False, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF179KC1981', 'listingDate': '2010-08-19', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '22-Apr-2026 16:00:00', 'preOpenTime': '22-Apr-2026 09:07:59', 'QuotePreOpenFlag': False}}"
MODEFENCE,Nifty India Defence Total Return Index,97.3,98.44,96.41,98.38,1.26,1.30,4889668,478942980.6,96.943,102,71.93,97.12,0,31.3,13.99,21-Apr-2025,20-Mar-2026,32.99986481005813,-,-,21.083076923076916,3.5490196078431415,-36.77186153204503,https://nsearchives.nseindia.com/today/MODEFENCEEQN.svg,https://nsearchives.nseindia.com/30d/MODEFENCE-EQ.svg,https://nsearchives.nseindia.com/365d/MODEFENCE-EQ.svg,EQ,"{'symbol': 'MODEFENCE', 'companyName': 'Motilal Oswal Mutual Fund - Motilal Oswal Nifty India Defence ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF247L01DJ0', 'slb_isin': 'INF247L01DJ0', 'listingDate': '2024-08-27', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '22-Apr-2026 16:00:00', 'preOpenTime': '22-Apr-2026 09:07:59', 'QuotePreOpenFlag': False}}"
VALUE,Nifty 500 Value 50,16.69,16.92,16.5,16.73,0.04,0.24,27274779,452215835.82,16.6866,19.69,14.83,16.69,0,0,0,,,Infinity,-,-,Infinity,15.03301168105638,-12.811867835468647,https://nsearchives.nseindia.com/today/VALUEEQN.svg,,,EQ,"{'symbol': 'VALUE', 'companyName': 'Mirae Asset Mutual Fund - Mirae Asset Nifty 500 Value 50 ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': False, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF769K01QV2', 'listingDate': '2026-03-27', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '22-Apr-2026 16:00:00', 'preOpenTime': '22-Apr-2026 09:07:59', 'QuotePreOpenFlag': False}}"
LIQUIDPLUS,Nifty 1D Rate Index,1081,1084.44,1081,1082.03,0.17,0.02,389440,421381868.8,1081.8711,1240.88,1018.24,1081.86,0,5.2,0.4,21-Apr-2025,20-Mar-2026,5.213873844089409,-,-,0.40364486675078953,12.801399007156222,-6.264731301068506,https://nsearchives.nseindia.com/today/LIQUIDPLUSEQN.svg,https://nsearchives.nseindia.com/30d/LIQUIDPLUS-EQ.svg,https://nsearchives.nseindia.com/365d/LIQUIDPLUS-EQ.svg,EQ,"{'symbol': 'LIQUIDPLUS', 'companyName': 'Mirae Asset Mutual Fund - Mirae Asset Nifty 1D Rate Liquid ETF-Growth', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF769K01MY5', 'slb_isin': 'INF769K01MY5', 'listingDate': '2024-11-13', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '22-Apr-2026 16:00:00', 'preOpenTime': '22-Apr-2026 09:07:59', 'QuotePreOpenFlag': False}}"
BANKBEES,Nifty Bank,590.27,592,587.5,589.5,-1.56,-0.26,689159,406658942.72,591.5496,638.99,515.98,591.06,0,4.39,7.3,21-Apr-2025,20-Mar-2026,4.109637426487466, FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 10/- TO RS 1/-,19-DEC-19,10.877047792803815,7.745035133570167,-14.248614287375476,https://nsearchives.nseindia.com/today/BANKBEESEQN.svg,https://nsearchives.nseindia.com/30d/BANKBEES-EQ.svg,https://nsearchives.nseindia.com/365d/BANKBEES-EQ.svg,EQ,"{'symbol': 'BANKBEES', 'companyName': 'Nippon India ETF Nifty Bank BeES', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF204KB15I9', 'slb_isin': 'INF204KB15I9', 'listingDate': '2004-06-04', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '22-Apr-2026 16:00:00', 'preOpenTime': '22-Apr-2026 09:07:59', 'QuotePreOpenFlag': False}}"
SETFGOLD,Gold,129.14,130.3,128.4,128.95,-0.19,-0.15,3116839,401448863.2,129.0539,153.95,78.75,129.14,0,54.75,3.49,21-Apr-2025,20-Mar-2026,54.52366686638703,FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 100/- PER SHARE TO RS 1/- PER SHARE,06-JAN-22,13.392543088287013,16.239038648911986,-63.74603174603173,https://nsearchives.nseindia.com/today/SETFGOLDEQN.svg,https://nsearchives.nseindia.com/30d/SETFGOLD-EQ.svg,https://nsearchives.nseindia.com/365d/SETFGOLD-EQ.svg,EQ,"{'symbol': 'SETFGOLD', 'companyName': 'SBI-ETF Gold', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': False, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF200KA16D8', 'listingDate': '2009-05-28', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '22-Apr-2026 16:00:00', 'preOpenTime': '22-Apr-2026 09:07:59', 'QuotePreOpenFlag': False}}"
SILVER1,Kotak Silver ETF,24.04,24.09,23.67,23.89,-0.17,-0.71,16617969,397501818.48,24.1117,38.8,9.17,24.06,0,-74.47,7.84,21-Apr-2025,20-Mar-2026,-74.65251989389921,FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 10/- PER SHARE TO RE 1/- PER SHARE,27-FEB-26,23.080886141164353,38.42783505154638,-160.52344601962923,https://nsearchives.nseindia.com/today/SILVER1EQN.svg,https://nsearchives.nseindia.com/30d/SILVER1-EQ.svg,https://nsearchives.nseindia.com/365d/SILVER1-EQ.svg,EQ,"{'symbol': 'SILVER1', 'companyName': 'Kotak Mahindra Mutual Fund - Kotak Silver ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': False, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF174KA1ZD3', 'listingDate': '2022-12-14', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '22-Apr-2026 16:00:00', 'preOpenTime': '22-Apr-2026 09:07:59', 'QuotePreOpenFlag': False}}"
SBISILVER,SBI SILVER ETF,241,242.82,240.57,241.34,-1.52,-0.63,1614241,390501040.31,243.4367,362,91.63,242.86,0,154.65,7.99,21-Apr-2025,20-Mar-2026,153.05651672433677,-,-,23.01340537234314,33.331491712707184,-163.38535414165668,https://nsearchives.nseindia.com/today/SBISILVEREQN.svg,https://nsearchives.nseindia.com/30d/SBISILVER-EQ.svg,https://nsearchives.nseindia.com/365d/SBISILVER-EQ.svg,EQ,"{'symbol': 'SBISILVER', 'companyName': 'SBI Mutual Fund - SBI SILVER ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': False, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF200KB1217', 'listingDate': '2024-07-08', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '22-Apr-2026 16:00:00', 'preOpenTime': '22-Apr-2026 09:07:59', 'QuotePreOpenFlag': False}}"
JUNIORBEES,Nippon India ETF Nifty Next 50 Junior BeES,761.88,769.8,759,768,5.39,0.71,498602,382313055.54,763.1782,777,632.34,762.61,0,9.23,10.76,21-Apr-2025,20-Mar-2026,10.003437607425237,DIVIDEND-RS.1 PER UNIT,10-MAR-14,15.982300617666164,1.1583011583011582,-21.453648353733744,https://nsearchives.nseindia.com/today/JUNIORBEESEQN.svg,https://nsearchives.nseindia.com/30d/JUNIORBEES-EQ.svg,https://nsearchives.nseindia.com/365d/JUNIORBEES-EQ.svg,EQ,"{'symbol': 'JUNIORBEES', 'companyName': 'Nippon India ETF Nifty Next 50 Junior BeES', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF732E01045', 'slb_isin': 'INF732E01045', 'listingDate': '2003-03-06', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '22-Apr-2026 16:00:00', 'preOpenTime': '22-Apr-2026 09:07:59', 'QuotePreOpenFlag': False}}"
SILVER,Physical price of Silver,241.4,247.28,241.4,245.8,-1.62,-0.65,1446033,356186848.56,248.0918,371.89,94.3,247.42,0,155.31,8.17,21-Apr-2025,20-Mar-2026,153.63739552161803,-,-,22.0032759219735,33.90518701766651,-160.6574761399788,https://nsearchives.nseindia.com/today/SILVEREQN.svg,https://nsearchives.nseindia.com/30d/SILVER-EQ.svg,https://nsearchives.nseindia.com/365d/SILVER-EQ.svg,EQ,"{'symbol': 'SILVER', 'companyName': 'Aditya Birla Sun Life Mutual Fund - Aditya Birla Sun Life Silver ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': False, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF209KB19F6', 'listingDate': '2022-02-03', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '22-Apr-2026 16:00:00', 'preOpenTime': '22-Apr-2026 09:07:59', 'QuotePreOpenFlag': False}}"
HDFCSML250,HDFC NIFTY Smallcap 250 ETF,166.5,168.32,165.29,168.12,1.69,1.02,1930358,323026107.72,166.1305,183.18,142.7,166.43,0,5.07,11.56,21-Apr-2025,20-Mar-2026,6.136363636363636,-,-,17.026312125852716,8.221421552571242,-17.813594954449908,https://nsearchives.nseindia.com/today/HDFCSML250EQN.svg,https://nsearchives.nseindia.com/30d/HDFCSML250-EQ.svg,https://nsearchives.nseindia.com/365d/HDFCSML250-EQ.svg,EQ,"{'symbol': 'HDFCSML250', 'companyName': 'HDFC Mutual Fund - HDFC NIFTY Smallcap 250 ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF179KC1FB2', 'slb_isin': 'INF179KC1FB2', 'listingDate': '2023-02-21', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '22-Apr-2026 16:00:00', 'preOpenTime': '22-Apr-2026 09:07:59', 'QuotePreOpenFlag': False}}"
