symbol,assets,open,high,low,ltP,chn,per,qty,trdVal,nav,wkhi,wklo,prevClose,stockIndClosePrice,perChange365d,perChange30d,date365dAgo,date30dAgo,cact,mpc,xdt,ypc,nearWKH,nearWKL,chartTodayPath,chart30dPath,chart365dPath,series,meta
LICMFGOLD,Gold,129.3,131.3,128.2,129.25,3.9,3.11,707864,91342770.56,,162,78.16,125.35,0,-98.43,-99.1,24-Mar-2025,20-Feb-2026,FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 100/- PER SHARE TO RE 1/- PER SHARE,-99.08056851809697,06-MAR-26,-98.3833039388595,20.21604938271605,-65.36591606960083,https://nsearchives.nseindia.com/today/LICMFGOLDEQN.svg,https://nsearchives.nseindia.com/30d/LICMFGOLD-EQ.svg,https://nsearchives.nseindia.com/365d/LICMFGOLD-EQ.svg,EQ,"{'symbol': 'LICMFGOLD', 'companyName': 'LIC MF Gold EXCHANGE TRADED FUND', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': False, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF767K01SM1', 'listingDate': '2011-11-17', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '25-Mar-2026 16:00:00', 'preOpenTime': '25-Mar-2026 09:07:44', 'QuotePreOpenFlag': False}}"
MIDCAPETF,Mirae Asset Mutual Fund - Mirae Asset Nifty Midcap 150 ETF,20.86,20.98,20.41,20.82,0.46,2.26,4330485,90160697.7,20.3262,23.61,16,20.36,0,3.14,-9.03,24-Mar-2025,20-Feb-2026,-,-6.636771300448433,-,5.4711246200608,11.817026683608637,-30.125,https://nsearchives.nseindia.com/today/MIDCAPETFEQN.svg,https://nsearchives.nseindia.com/30d/MIDCAPETF-EQ.svg,https://nsearchives.nseindia.com/365d/MIDCAPETF-EQ.svg,EQ,"{'symbol': 'MIDCAPETF', 'companyName': 'Mirae Asset Mutual Fund - Mirae Asset Nifty Midcap 150 ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF769K01IC9', 'slb_isin': 'INF769K01IC9', 'listingDate': '2022-03-15', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '25-Mar-2026 16:00:00', 'preOpenTime': '25-Mar-2026 09:07:44', 'QuotePreOpenFlag': False}}"
AUTOBEES,Nifty Auto TRI,252.99,259.95,252.99,257.94,5.75,2.28,341682,88212041.94,251.8225,299.92,197.07,252.19,0,12.87,-11.94,24-Mar-2025,20-Feb-2026,-,-10.620603624519207,-,15.440386680988185,13.997065884235802,-30.88750190287715,https://nsearchives.nseindia.com/today/AUTOBEESEQN.svg,https://nsearchives.nseindia.com/30d/AUTOBEES-EQ.svg,https://nsearchives.nseindia.com/365d/AUTOBEES-EQ.svg,EQ,"{'symbol': 'AUTOBEES', 'companyName': 'Nippon India Mutual Fund - Nippon India Nifty Auto ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF204KC1337', 'slb_isin': 'INF204KC1337', 'listingDate': '2022-01-25', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '25-Mar-2026 16:00:00', 'preOpenTime': '25-Mar-2026 09:07:44', 'QuotePreOpenFlag': False}}"
LTGILTBEES,NIFTY 8-13 yr G-Sec Index,29.45,29.45,28.76,29.13,-0.09,-0.31,2947060,85847857.8,29.1683,30.13,27.6,29.22,0,4.96,-0.31,24-Mar-2025,20-Feb-2026,-,-0.6818956699624934,-,4.633620689655169,3.3189512114171924,-5.5434782608695565,https://nsearchives.nseindia.com/today/LTGILTBEESEQN.svg,https://nsearchives.nseindia.com/30d/LTGILTBEES-EQ.svg,https://nsearchives.nseindia.com/365d/LTGILTBEES-EQ.svg,EQ,"{'symbol': 'LTGILTBEES', 'companyName': 'Nippon India ETF Nifty 8-13 yr G-Sec Long Term Gilt', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF204KB1882', 'slb_isin': 'INF204KB1882', 'listingDate': '2016-07-11', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '25-Mar-2026 16:00:00', 'preOpenTime': '25-Mar-2026 09:07:44', 'QuotePreOpenFlag': False}}"
ESILVER,Edelweiss Silver ETF,227.45,234.07,227.45,231,9.12,4.11,369624,85460765.04,222.7683,375,86.27,221.88,0,124.69,-10.05,24-Mar-2025,20-Feb-2026,-,-11.293729119465468,-,133.9240506329114,38.4,-167.76399675437582,https://nsearchives.nseindia.com/today/ESILVEREQN.svg,https://nsearchives.nseindia.com/30d/ESILVER-EQ.svg,https://nsearchives.nseindia.com/365d/ESILVER-EQ.svg,EQ,"{'symbol': 'ESILVER', 'companyName': 'Edelweiss Mutual Fund - Edelweiss Silver ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': False, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF754K01SF3', 'listingDate': '2023-11-24', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '25-Mar-2026 16:00:00', 'preOpenTime': '25-Mar-2026 09:07:44', 'QuotePreOpenFlag': False}}"
FMCGIETF,Nifty FMCG Index,49.56,50.93,49.56,50.5,0.94,1.90,1684680,85110033.6,49.6279,62.3,48.82,49.56,0,-11.8,-10.56,24-Mar-2025,20-Feb-2026,FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 10/- PER SHARE TO RE 1/- PER SHARE,-9.254267744833781,10-MAY-24,-10.126357003025445,18.940609951845904,-3.441212617779598,https://nsearchives.nseindia.com/today/FMCGIETFEQN.svg,https://nsearchives.nseindia.com/30d/FMCGIETF-EQ.svg,https://nsearchives.nseindia.com/365d/FMCGIETF-EQ.svg,EQ,"{'symbol': 'FMCGIETF', 'companyName': 'ICICI PRUDENTIAL MUTUAL FUND - ICICI Prudential Nifty FMCG ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF109KC19V3', 'slb_isin': 'INF109KC19V3', 'listingDate': '2021-08-10', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '25-Mar-2026 16:00:00', 'preOpenTime': '25-Mar-2026 09:07:44', 'QuotePreOpenFlag': False}}"
ITADD,DSP Nifty IT ETF,31.06,31.54,31.01,31.2,-0.07,-0.22,2627025,82330963.5,31.1944,41.92,29.63,31.27,0,0,-7.51,,20-Feb-2026,-,-6.137184115523474,-,Infinity,25.57251908396947,-5.29868376645292,https://nsearchives.nseindia.com/today/ITADDEQN.svg,https://nsearchives.nseindia.com/30d/ITADD-EQ.svg,,EQ,"{'symbol': 'ITADD', 'companyName': 'DSP Mutual Fund - DSP Nifty IT ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF740KA1SX1', 'slb_isin': 'INF740KA1SX1', 'listingDate': '2023-07-13', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '25-Mar-2026 16:00:00', 'preOpenTime': '25-Mar-2026 09:07:44', 'QuotePreOpenFlag': False}}"
ICICIB22,S&P BSE BHARAT 22 index,117.33,117.33,115.03,116.6,2.13,1.86,703472,82017800.48,114.6393,131,95.41,114.47,0,8.44,-9.52,24-Mar-2025,20-Feb-2026,-,-8.362150267211568,-,10.45850701023114,10.992366412213745,-22.209412011319568,https://nsearchives.nseindia.com/today/ICICIB22EQN.svg,https://nsearchives.nseindia.com/30d/ICICIB22-EQ.svg,https://nsearchives.nseindia.com/365d/ICICIB22-EQ.svg,EQ,"{'symbol': 'ICICIB22', 'companyName': 'ICICI Prudential Mutual Fund - BHARAT 22 ETF', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF109KB15Y7', 'slb_isin': 'INF109KB15Y7', 'listingDate': '2017-11-28', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '25-Mar-2026 16:00:00', 'preOpenTime': '25-Mar-2026 09:07:44', 'QuotePreOpenFlag': False}}"
METAL,Nifty Metal Total Return Index,11.38,11.45,11.11,11.38,0.27,2.43,7186057,81777328.66,11.1061,12.85,7.73,11.11,0,19.33,-7.65,24-Mar-2025,20-Feb-2026,-,-5.16666666666666,-,22.23415682062299,11.439688715953299,-47.21862871927556,https://nsearchives.nseindia.com/today/METALEQN.svg,https://nsearchives.nseindia.com/30d/METAL-EQ.svg,https://nsearchives.nseindia.com/365d/METAL-EQ.svg,EQ,"{'symbol': 'METAL', 'companyName': 'Mirae Asset Mutual Fund - Mirae Asset Nifty Metal ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF769K01LY7', 'slb_isin': 'INF769K01LY7', 'listingDate': '2024-10-09', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '25-Mar-2026 16:00:00', 'preOpenTime': '25-Mar-2026 09:07:44', 'QuotePreOpenFlag': False}}"
BANKIETF,Nifty Bank,54.35,55.42,54.35,55.03,1.14,2.12,1374863,75741202.67,53.799,63.9,50,53.89,0,2.65,-13.83,24-Mar-2025,20-Feb-2026,-,-12.078606806199076,-,4.8190476190476215,13.881064162754301,-10.060000000000002,https://nsearchives.nseindia.com/today/BANKIETFEQN.svg,https://nsearchives.nseindia.com/30d/BANKIETF-EQ.svg,https://nsearchives.nseindia.com/365d/BANKIETF-EQ.svg,EQ,"{'symbol': 'BANKIETF', 'companyName': 'ICICI Prudential Nifty Bank ETF - NIFTY BANK INDEX', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF109KC15I8', 'slb_isin': 'INF109KC15I8', 'listingDate': '2019-07-15', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '25-Mar-2026 16:00:00', 'preOpenTime': '25-Mar-2026 09:07:44', 'QuotePreOpenFlag': False}}"
GOLDBETA,Gold,119.95,121.7,118.3,121.25,4.2,3.59,598482,72500109.48,118.5373,149.35,71.1,117.05,0,0,-9.82,,20-Feb-2026, FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 100/- PER UNIT TO RE 1/- PER UNIT,-8.24820279984866,25-MAR-21,Infinity,18.814864412453964,-70.53445850914207,https://nsearchives.nseindia.com/today/GOLDBETAEQN.svg,https://nsearchives.nseindia.com/30d/GOLDBETA-EQ.svg,,EQ,"{'symbol': 'GOLDBETA', 'companyName': 'UTI Mutual Fund - UTI Gold Exchange Traded Fund', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': False, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF789F1AUX7', 'listingDate': '2007-04-17', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '25-Mar-2026 16:00:00', 'preOpenTime': '25-Mar-2026 09:07:44', 'QuotePreOpenFlag': False}}"
BSLGOLDETF,Gold,125.03,127.05,125.03,125.83,3.34,2.73,560653,70989882.86,123.1793,155.99,74.91,122.49,0,57.44,-9.55,24-Mar-2025,20-Feb-2026, FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 10/- PER SHARE TO RE 0.10/- PER SHARE,-8.785791953606374,25-NOV-21,61.735218508997434,19.334572729021097,-67.97490321719397,https://nsearchives.nseindia.com/today/BSLGOLDETFEQN.svg,https://nsearchives.nseindia.com/30d/BSLGOLDETF-EQ.svg,https://nsearchives.nseindia.com/365d/BSLGOLDETF-EQ.svg,EQ,"{'symbol': 'BSLGOLDETF', 'companyName': 'Aditya Birla Sun Life Gold ETF - Growth', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': False, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF209KB18D3', 'listingDate': '2011-05-20', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '25-Mar-2026 16:00:00', 'preOpenTime': '25-Mar-2026 09:07:44', 'QuotePreOpenFlag': False}}"
AXISNIFTY,Nifty 50,250.54,258.44,250.54,256.66,4.12,1.63,268476,68958060.6,251.8944,296.38,236.8,252.54,0,-1.91,-10.25,24-Mar-2025,20-Feb-2026, FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 100/- PER SHARE TO RS 10/- PER SHARE,-9.124384803314088,23-JUL-20,-0.31072788005902063,13.40171401579053,-8.38682432432433,https://nsearchives.nseindia.com/today/AXISNIFTYEQN.svg,https://nsearchives.nseindia.com/30d/AXISNIFTY-EQ.svg,https://nsearchives.nseindia.com/365d/AXISNIFTY-EQ.svg,EQ,"{'symbol': 'AXISNIFTY', 'companyName': 'AXIS MUTUAL FUND - Axis NIFTY 50 ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF846K01W98', 'slb_isin': 'INF846K01W98', 'listingDate': '2017-07-07', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '25-Mar-2026 16:00:00', 'preOpenTime': '25-Mar-2026 09:07:44', 'QuotePreOpenFlag': False}}"
PVTBANIETF,Nifty Private Bank Index,25.49,25.94,25.45,25.9,0.64,2.53,2653605,68356864.8,25.2116,30.32,24.48,25.26,0,-2.36,-13.23,24-Mar-2025,20-Feb-2026,FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 10/- PER SHARE TO RE 1/- PER SHARE,-11.452991452991457,01-MAR-24,0.11596443757246844,14.577836411609503,-5.8006535947712345,https://nsearchives.nseindia.com/today/PVTBANIETFEQN.svg,https://nsearchives.nseindia.com/30d/PVTBANIETF-EQ.svg,https://nsearchives.nseindia.com/365d/PVTBANIETF-EQ.svg,EQ,"{'symbol': 'PVTBANIETF', 'companyName': 'ICICI Prudential Nifty Private Bank ETF - NIFTY PRIVATE BANK INDEX', 'industry': 'MUTUAL FUND SCHEME', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF109KC18U7', 'slb_isin': 'INF109KC18U7', 'listingDate': '2019-08-14', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '25-Mar-2026 16:00:00', 'preOpenTime': '25-Mar-2026 09:07:44', 'QuotePreOpenFlag': False}}"
GROWWGOLD,Commodity,14.11,14.18,13.94,14.14,0.47,3.44,4520494,63784170.34,13.7042,18,8,13.67,0,-84.39,-9.23,24-Mar-2025,20-Feb-2026,FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 10/- PER UNIT TO RE 1/- PER UNIT,-7.882736156351786,06-FEB-26,-83.85844748858447,21.444444444444443,-76.75,https://nsearchives.nseindia.com/today/GROWWGOLDEQN.svg,https://nsearchives.nseindia.com/30d/GROWWGOLD-EQ.svg,https://nsearchives.nseindia.com/365d/GROWWGOLD-EQ.svg,EQ,"{'symbol': 'GROWWGOLD', 'companyName': 'Groww Mutual Fund - Groww Gold ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': False, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF666M01OE7', 'listingDate': '2024-10-24', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '25-Mar-2026 16:00:00', 'preOpenTime': '25-Mar-2026 09:07:44', 'QuotePreOpenFlag': False}}"
NIFTYBETA,Nifty 50,255.29,258.83,254.4,257.8,5.1,2.02,242170,62431426,252.2916,297.48,235,252.7,0,0,-10.32,,20-Feb-2026,FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 10/- PER SHARE TO RE 1/- PER SHARE,-8.88527603025376,25-SEP-23,Infinity,13.338711846174535,-9.702127659574472,https://nsearchives.nseindia.com/today/NIFTYBETAEQN.svg,https://nsearchives.nseindia.com/30d/NIFTYBETA-EQ.svg,,EQ,"{'symbol': 'NIFTYBETA', 'companyName': 'UTI Nifty 50 ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF789F1AZC0', 'slb_isin': 'INF789F1AZC0', 'listingDate': '2015-09-03', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '25-Mar-2026 16:00:00', 'preOpenTime': '25-Mar-2026 09:07:44', 'QuotePreOpenFlag': False}}"
SETFNIFBK,Nifty Bank,545.1,553.66,544.28,549.1,9.99,1.85,107348,59135866.24,538.2419,646.11,465.64,539.11,0,2.75,-13.89,24-Mar-2025,20-Feb-2026, DIVIDEND - RS 3.50 PER UNIT,-12.513542795232931,02-NOV-17,4.654265457040496,15.014471220070886,-17.923717893651755,https://nsearchives.nseindia.com/today/SETFNIFBKEQN.svg,https://nsearchives.nseindia.com/30d/SETFNIFBK-EQ.svg,https://nsearchives.nseindia.com/365d/SETFNIFBK-EQ.svg,EQ,"{'symbol': 'SETFNIFBK', 'companyName': 'SBI-ETF Nifty Bank', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF200KA1580', 'slb_isin': 'INF200KA1580', 'listingDate': '2015-03-25', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '25-Mar-2026 16:00:00', 'preOpenTime': '25-Mar-2026 09:07:44', 'QuotePreOpenFlag': False}}"
GOLDADD,DSP Gold ETF,139.39,140.73,139.37,140.03,4.2,3.09,404994,56642460.84,136.0909,181,81.15,135.83,0,0,-9.34,,20-Feb-2026,-,-8.297314996725598,-,Infinity,22.635359116022098,-72.5569932224276,https://nsearchives.nseindia.com/today/GOLDADDEQN.svg,https://nsearchives.nseindia.com/30d/GOLDADD-EQ.svg,,EQ,"{'symbol': 'GOLDADD', 'companyName': 'DSP Mutual Fund - DSP Gold ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': False, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF740KA1SW3', 'listingDate': '2023-05-05', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '25-Mar-2026 16:00:00', 'preOpenTime': '25-Mar-2026 09:07:44', 'QuotePreOpenFlag': False}}"
