symbol,assets,open,high,low,ltP,chn,per,qty,trdVal,nav,wkhi,wklo,prevClose,stockIndClosePrice,perChange365d,perChange30d,date365dAgo,date30dAgo,xdt,cact,ypc,mpc,nearWKH,nearWKL,chartTodayPath,chart30dPath,chart365dPath,meta
LIQUIDBETF,Bajaj Finserv Nifty 1D Rate Liquid ETF,1052.21,1052.23,1052.21,1052.21,0.11,0.01,187055,196823012.1,1052.0656,1207.5,810,1052.1,0,5.21,0.41,14-Oct-2024,12-Sep-2025,-,-,5.222052220522208,0.4074660763020766,12.86045548654244,-29.902469135802473,https://nsearchives.nseindia.com/today/LIQUIDBETFEQN.svg,https://nsearchives.nseindia.com/30d/LIQUIDBETF-EQ.svg,https://nsearchives.nseindia.com/365d/LIQUIDBETF-EQ.svg,"{'symbol': 'LIQUIDBETF', 'companyName': 'Bajaj Finserv Nifty 1D Rate Liquid ETF-Growth', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF0QA701854', 'slb_isin': 'INF0QA701854', 'listingDate': '2024-06-03', 'isMunicipalBond': False, 'isHybridSymbol': False, 'quotepreopenstatus': {'equityTime': '15-Oct-2025 16:00:00', 'preOpenTime': '15-Oct-2025 09:07:16', 'QuotePreOpenFlag': False}}"
LIQUIDADD,DSP S&P BSE Liquid Rate ETF,1095.36,1095.38,1095.36,1095.36,0.14,0.01,290323,318011104.51,1095.2194,1121.66,1026.94,1095.22,0,5.76,0.42,14-Oct-2024,12-Sep-2025,-,-,5.775674762203655,0.41804180418041303,2.3447390474832104,-6.662511928642359,https://nsearchives.nseindia.com/today/LIQUIDADDEQN.svg,https://nsearchives.nseindia.com/30d/LIQUIDADD-EQ.svg,https://nsearchives.nseindia.com/365d/LIQUIDADD-EQ.svg,"{'symbol': 'LIQUIDADD', 'companyName': 'DSP BSE Liquid Rate ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF740KA1UM0', 'slb_isin': 'INF740KA1UM0', 'listingDate': '2024-04-03', 'isMunicipalBond': False, 'isHybridSymbol': False, 'quotepreopenstatus': {'equityTime': '15-Oct-2025 16:00:00', 'preOpenTime': '15-Oct-2025 09:07:16', 'QuotePreOpenFlag': False}}"
LIQUID1,Kotak Nifty 1D Rate Liquid ETF,1073.18,1073.2,1073.18,1073.19,0.16,0.01,212718,228284703.24,1073.0401,1094,1006.15,1073.03,0,5.89,0.43,14-Oct-2024,12-Sep-2025,-,-,5.910391789203603,0.4276543579570066,1.9021937842778744,-6.6630224121651915,https://nsearchives.nseindia.com/today/LIQUID1EQN.svg,https://nsearchives.nseindia.com/30d/LIQUID1-EQ.svg,https://nsearchives.nseindia.com/365d/LIQUID1-EQ.svg,"{'symbol': 'LIQUID1', 'companyName': 'Kotak Mahindra Mutual Fund - Kotak Nifty 1D Rate Liquid ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF174KA1LV5', 'slb_isin': 'INF174KA1LV5', 'listingDate': '2023-02-01', 'isMunicipalBond': False, 'isHybridSymbol': False, 'quotepreopenstatus': {'equityTime': '15-Oct-2025 16:00:00', 'preOpenTime': '15-Oct-2025 09:07:16', 'QuotePreOpenFlag': False}}"
ELIQUID,Nifty 1D Rate Index (Debt Index),1001.85,1001.85,1001.85,1001.85,0.14,0.01,1,1001.85,1001.6957,1026.47,996,1001.71,0,0,0,,,-,-,Infinity,Infinity,2.3985114031583974,-0.5873493975903638,https://nsearchives.nseindia.com/today/ELIQUIDEQN.svg,https://nsearchives.nseindia.com/30d/ELIQUID-EQ.svg,https://nsearchives.nseindia.com/365d/ELIQUID-EQ.svg,"{'symbol': 'ELIQUID', 'companyName': 'Edelweiss Mutual Fund - Edelweiss Nifty 1D Rate Liquid ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': False, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF754K01VW2', 'listingDate': '2025-10-10', 'isMunicipalBond': False, 'isHybridSymbol': False, 'quotepreopenstatus': {'equityTime': '15-Oct-2025 16:00:00', 'preOpenTime': '15-Oct-2025 09:07:16', 'QuotePreOpenFlag': False}}"
LIQGRWBEES,Liquid,1011.87,1011.89,1011.87,1011.89,0.14,0.01,8669,8771987.72,1011.7438,1033.98,1001.14,1011.75,0,0,0.4,,12-Sep-2025,-,-,Infinity,0.4028457180278366,2.1364049594769754,-1.0737758954791539,https://nsearchives.nseindia.com/today/LIQGRWBEESEQN.svg,https://nsearchives.nseindia.com/30d/LIQGRWBEES-EQ.svg,https://nsearchives.nseindia.com/365d/LIQGRWBEES-EQ.svg,"{'symbol': 'LIQGRWBEES', 'companyName': 'Nippon India Mutual Fund-Nippon India Nifty 1D Rate Liquid ETF-Growth', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': False, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF204KC1FU1', 'listingDate': '2025-07-25', 'isMunicipalBond': False, 'isHybridSymbol': False, 'quotepreopenstatus': {'equityTime': '15-Oct-2025 16:00:00', 'preOpenTime': '15-Oct-2025 09:07:16', 'QuotePreOpenFlag': False}}"
CASHIETF,BSE Liquid Rate Index,1032.39,1032.39,1032.37,1032.37,0.13,0.01,111711,115328202.18,1032.2325,1045.35,1001.47,1032.24,0,0,0.42,,12-Sep-2025,-,-,Infinity,0.4241203879339598,1.2416893863299392,-3.0854643673799376,https://nsearchives.nseindia.com/today/CASHIETFEQN.svg,https://nsearchives.nseindia.com/30d/CASHIETF-EQ.svg,https://nsearchives.nseindia.com/365d/CASHIETF-EQ.svg,"{'symbol': 'CASHIETF', 'companyName': 'ICICI Prudential MF-ICICI Prudential BSE Liquid Rate ETF-Growth', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': False, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF109K1A021', 'listingDate': '2025-03-19', 'isMunicipalBond': False, 'isHybridSymbol': False, 'quotepreopenstatus': {'equityTime': '15-Oct-2025 16:00:00', 'preOpenTime': '15-Oct-2025 09:07:16', 'QuotePreOpenFlag': False}}"
LIQUIDPLUS,Nifty 1D Rate Index,1054.92,1054.94,1054.92,1054.92,0.14,0.01,188879,199252234.68,1054.7797,1240.88,994.83,1054.78,0,0,0.43,,12-Sep-2025,-,-,Infinity,0.4284000685440109,14.98613886918961,-6.040227978649622,https://nsearchives.nseindia.com/today/LIQUIDPLUSEQN.svg,https://nsearchives.nseindia.com/30d/LIQUIDPLUS-EQ.svg,https://nsearchives.nseindia.com/365d/LIQUIDPLUS-EQ.svg,"{'symbol': 'LIQUIDPLUS', 'companyName': 'Mirae Asset Mutual Fund - Mirae Asset Nifty 1D Rate Liquid ETF-Growth', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF769K01MY5', 'slb_isin': 'INF769K01MY5', 'listingDate': '2024-11-13', 'isMunicipalBond': False, 'isHybridSymbol': False, 'quotepreopenstatus': {'equityTime': '15-Oct-2025 16:00:00', 'preOpenTime': '15-Oct-2025 09:07:16', 'QuotePreOpenFlag': False}}"
AONELIQUID,Nifty 1D Rate Index,1029.85,1029.85,1029.83,1029.85,0.15,0.01,13061,13450740.24,1029.7067,1060,908.58,1029.7,0,0,0.42,,12-Sep-2025,-,-,Infinity,0.42418332520720714,2.844339622641518,-13.347201127033378,https://nsearchives.nseindia.com/today/AONELIQUIDEQN.svg,https://nsearchives.nseindia.com/30d/AONELIQUID-EQ.svg,https://nsearchives.nseindia.com/365d/AONELIQUID-EQ.svg,"{'symbol': 'AONELIQUID', 'companyName': 'Angel One Mutual Fund - Angel One Nifty 1D Rate Liquid ETF - Growth', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': False, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF1J2R01056', 'listingDate': '2025-03-28', 'isMunicipalBond': False, 'isHybridSymbol': False, 'quotepreopenstatus': {'equityTime': '15-Oct-2025 16:00:00', 'preOpenTime': '15-Oct-2025 09:07:16', 'QuotePreOpenFlag': False}}"
IVZINGOLD,Gold,11249.85,11399.75,11012.2,11050,0.75,0.01,856,9493716.24,10903.7864,12272.75,6460,11049.25,0,64.37,15.31,14-Oct-2024,12-Sep-2025,-,-,64.38437678981857,15.706200491096913,9.963129697907966,-71.05263157894737,https://nsearchives.nseindia.com/today/IVZINGOLDEQN.svg,https://nsearchives.nseindia.com/30d/IVZINGOLD-EQ.svg,https://nsearchives.nseindia.com/365d/IVZINGOLD-EQ.svg,"{'symbol': 'IVZINGOLD', 'companyName': 'Invesco India Gold Exchange Traded Fund', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': False, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF205K01361', 'listingDate': '2010-03-22', 'isMunicipalBond': False, 'isHybridSymbol': False, 'quotepreopenstatus': {'equityTime': '15-Oct-2025 16:00:00', 'preOpenTime': '15-Oct-2025 09:07:16', 'QuotePreOpenFlag': False}}"
AXISGOLD,Gold,105.6,108.4,105.6,106.5,0.01,0.01,3100341,330434343.78,105.1265,108.4,62.01,106.49,0,65.51,15.7,14-Oct-2024,12-Sep-2025,23-JUL-20, FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 100/- PER SHARE TO RE 1/- PER SHARE,65.5268884053466,16.190268383155143,1.7527675276752819,-71.74649250120949,https://nsearchives.nseindia.com/today/AXISGOLDEQN.svg,https://nsearchives.nseindia.com/30d/AXISGOLD-EQ.svg,https://nsearchives.nseindia.com/365d/AXISGOLD-EQ.svg,"{'symbol': 'AXISGOLD', 'companyName': 'Axis Mutual Fund - Axis Gold ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': False, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF846K01W80', 'listingDate': '2010-11-16', 'isMunicipalBond': False, 'isHybridSymbol': False, 'quotepreopenstatus': {'equityTime': '15-Oct-2025 16:00:00', 'preOpenTime': '15-Oct-2025 09:07:16', 'QuotePreOpenFlag': False}}"
LIQUIDSHRI,SHRIRAM NIFTY 1D RATE LIQUID ETF,1074.87,1074.89,1074.87,1074.87,0.14,0.01,4161,4472534.07,1074.7385,1095.15,1017.31,1074.73,0,5.64,0.41,14-Oct-2024,12-Sep-2025,-,-,5.658058998731945,0.4054066677253247,1.8518011231338354,-5.658058998731945,https://nsearchives.nseindia.com/today/LIQUIDSHRIEQN.svg,https://nsearchives.nseindia.com/30d/LIQUIDSHRI-EQ.svg,https://nsearchives.nseindia.com/365d/LIQUIDSHRI-EQ.svg,"{'symbol': 'LIQUIDSHRI', 'companyName': 'Shriram Mutual Fund -SHRIRAM NIFTY 1D RATE LIQUID ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF680P01422', 'slb_isin': 'INF680P01422', 'listingDate': '2024-07-09', 'isMunicipalBond': False, 'isHybridSymbol': False, 'quotepreopenstatus': {'equityTime': '15-Oct-2025 16:00:00', 'preOpenTime': '15-Oct-2025 09:07:16', 'QuotePreOpenFlag': False}}"
LIQUIDBEES,Government Securities,999.99,1000.01,999.99,1000,0.01,0.00,2228759,2228736712.41,1000,1030,970,999.99,0,0,0,14-Oct-2024,12-Sep-2025,19-SEP-17, EXIT OPTION PURSUANT TO CHANGE IN FUNDAMENTAL ATTRIBUTES OF ETF  ,0,0.0010000100000990915,2.912621359223301,-3.0927835051546393,https://nsearchives.nseindia.com/today/LIQUIDBEESEQN.svg,https://nsearchives.nseindia.com/30d/LIQUIDBEES-EQ.svg,https://nsearchives.nseindia.com/365d/LIQUIDBEES-EQ.svg,"{'symbol': 'LIQUIDBEES', 'companyName': 'Nippon India ETF Nifty 1D Rate Liquid BeES', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': False, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF732E01037', 'listingDate': '2003-07-16', 'isMunicipalBond': False, 'isHybridSymbol': False, 'quotepreopenstatus': {'equityTime': '15-Oct-2025 16:00:00', 'preOpenTime': '15-Oct-2025 09:07:16', 'QuotePreOpenFlag': False}}"
LIQUIDSBI,SBI NIFTY 1D Rate ETF,1000.01,1000.01,999.99,999.99,0,0.00,9128,9127908.72,1000,1029.99,990.15,999.99,0,0,0,14-Oct-2024,12-Sep-2025,-,-,0,0,2.9126496373751203,-0.9937888198757796,https://nsearchives.nseindia.com/today/LIQUIDSBIEQN.svg,https://nsearchives.nseindia.com/30d/LIQUIDSBI-EQ.svg,https://nsearchives.nseindia.com/365d/LIQUIDSBI-EQ.svg,"{'symbol': 'LIQUIDSBI', 'companyName': 'SBI Mutual Fund - SBI NIFTY 1D Rate ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF200KA13Z8', 'slb_isin': 'INF200KA13Z8', 'listingDate': '2023-11-02', 'isMunicipalBond': False, 'isHybridSymbol': False, 'quotepreopenstatus': {'equityTime': '15-Oct-2025 16:00:00', 'preOpenTime': '15-Oct-2025 09:07:16', 'QuotePreOpenFlag': False}}"
LIQUIDIETF,S&P BSE Liquid Rate Index,1000,1000.01,999.99,999.99,0,0.00,623112,623105768.88,1000,1029.99,969.99,999.99,0,0,0,14-Oct-2024,12-Sep-2025,-,-,0,0,2.9126496373751203,-3.0928153898493798,https://nsearchives.nseindia.com/today/LIQUIDIETFEQN.svg,https://nsearchives.nseindia.com/30d/LIQUIDIETF-EQ.svg,https://nsearchives.nseindia.com/365d/LIQUIDIETF-EQ.svg,"{'symbol': 'LIQUIDIETF', 'companyName': 'ICICI Prudential BSE Liquid Rate ETF- IDCW', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF109KC1KT9', 'slb_isin': 'INF109KC1KT9', 'listingDate': '2018-09-26', 'isMunicipalBond': False, 'isHybridSymbol': False, 'quotepreopenstatus': {'equityTime': '15-Oct-2025 16:00:00', 'preOpenTime': '15-Oct-2025 09:07:16', 'QuotePreOpenFlag': False}}"
LIQUID,Mirae Asset Nifty 1D Rate Liquid ETF,999.99,1000,999.99,1000,0.01,0.00,87494,87493125.06,1000,1030,990,999.99,0,0,0,14-Oct-2024,12-Sep-2025,-,-,0.0010000100000990915,0.0010000100000990915,2.912621359223301,-1.0101010101010102,https://nsearchives.nseindia.com/today/LIQUIDEQN.svg,https://nsearchives.nseindia.com/30d/LIQUID-EQ.svg,https://nsearchives.nseindia.com/365d/LIQUID-EQ.svg,"{'symbol': 'LIQUID', 'companyName': 'Mirae Asset Mutual Fund - Mirae Asset Nifty 1D Rate Liquid ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF769K01KS1', 'slb_isin': 'INF769K01KS1', 'listingDate': '2023-07-31', 'isMunicipalBond': False, 'isHybridSymbol': False, 'quotepreopenstatus': {'equityTime': '15-Oct-2025 16:00:00', 'preOpenTime': '15-Oct-2025 09:07:16', 'QuotePreOpenFlag': False}}"
LIQUIDETF,Nifty1D rate index,999.99,1000.01,999.99,1000.01,0.01,0.00,110799,110799000,1000,1020,980.55,1000,0,0,0,14-Oct-2024,12-Sep-2025,-,-,0.002000020000198183,0.002000020000198183,1.9598039215686283,-1.984600479322833,https://nsearchives.nseindia.com/today/LIQUIDETFEQN.svg,https://nsearchives.nseindia.com/30d/LIQUIDETF-EQ.svg,https://nsearchives.nseindia.com/365d/LIQUIDETF-EQ.svg,"{'symbol': 'LIQUIDETF', 'companyName': 'DSP NIFTY 1D Rate Liquid ETF', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF740KA1EU7', 'slb_isin': 'INF740KA1EU7', 'listingDate': '2018-03-20', 'isMunicipalBond': False, 'isHybridSymbol': False, 'quotepreopenstatus': {'equityTime': '15-Oct-2025 16:00:00', 'preOpenTime': '15-Oct-2025 09:07:16', 'QuotePreOpenFlag': False}}"
ABSLLIQUID,Aditya Birla Sun Life CRISIL Overnight Fund AI ETF,999.99,1000.01,999.99,1000.01,0.02,0.00,1481,1480985.19,1000,1030,990,999.99,0,0,0,14-Oct-2024,12-Sep-2025,-,-,0.0009999999999990906,0.0009999999999990906,2.911650485436894,-1.0111111111111102,https://nsearchives.nseindia.com/today/ABSLLIQUIDEQN.svg,https://nsearchives.nseindia.com/30d/ABSLLIQUID-EQ.svg,https://nsearchives.nseindia.com/365d/ABSLLIQUID-EQ.svg,"{'symbol': 'ABSLLIQUID', 'companyName': 'Aditya Birla Sun Life CRISIL Liquid Overnight ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF209KB18T9', 'slb_isin': 'INF209KB18T9', 'listingDate': '2023-03-16', 'isMunicipalBond': False, 'isHybridSymbol': False, 'quotepreopenstatus': {'equityTime': '15-Oct-2025 16:00:00', 'preOpenTime': '15-Oct-2025 09:07:16', 'QuotePreOpenFlag': False}}"
GSEC10ABSL,CRISIL 10 Year Gilt ETF,0,0,0,110.02,0,0.00,0,0,109.8657,110.43,101.35,110.02,0,7.6,0.38,14-Oct-2024,10-Sep-2025,-,-,7.599022004889971,0.3832116788321184,0.37127592139818055,-8.554514060187472,https://nsearchives.nseindia.com/today/GSEC10ABSLEQN.svg,https://nsearchives.nseindia.com/30d/GSEC10ABSL-EQ.svg,https://nsearchives.nseindia.com/365d/GSEC10ABSL-EQ.svg,"{'symbol': 'GSEC10ABSL', 'companyName': 'AdityaBirlaSunLifeMF - Aditya Birla Sun Life CRISIL 10 Year Gilt ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': False, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF209KC1142', 'listingDate': '2024-08-19', 'isMunicipalBond': False, 'isHybridSymbol': False, 'quotepreopenstatus': {'equityTime': '15-Oct-2025 16:00:00', 'preOpenTime': '15-Oct-2025 09:07:16', 'QuotePreOpenFlag': False}}"
GOLDIETF,Gold,109.3,109.99,108.41,108.6,-0.01,-0.01,12980794,1416204625.4,107.8571,110.19,63.51,108.61,0,64.49,15.19,14-Oct-2024,12-Sep-2025,-,-,64.47069513857336,15.56879855272959,1.4429621562755273,-70.99669343410487,https://nsearchives.nseindia.com/today/GOLDIETFEQN.svg,https://nsearchives.nseindia.com/30d/GOLDIETF-EQ.svg,https://nsearchives.nseindia.com/365d/GOLDIETF-EQ.svg,"{'symbol': 'GOLDIETF', 'companyName': 'ICICI Prudential Gold ETF', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': False, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF109KC1NT3', 'listingDate': '2010-09-02', 'isMunicipalBond': False, 'isHybridSymbol': False, 'quotepreopenstatus': {'equityTime': '15-Oct-2025 16:00:00', 'preOpenTime': '15-Oct-2025 09:07:16', 'QuotePreOpenFlag': False}}"
LICNMID100,LIC MF Nifty Midcap 100 ETF,58.67,58.95,58.46,58.65,-0.01,-0.02,10500,616455,58.507,67.5,46.03,58.66,0,-2.4,0.63,14-Oct-2024,12-Sep-2025,-,-,-2.412645590682201,0.1194947080914993,13.111111111111112,-27.41690202042146,https://nsearchives.nseindia.com/today/LICNMID100EQN.svg,https://nsearchives.nseindia.com/30d/LICNMID100-EQ.svg,https://nsearchives.nseindia.com/365d/LICNMID100-EQ.svg,"{'symbol': 'LICNMID100', 'companyName': 'LIC Mutual Fund - LIC MF Nifty Midcap 100 ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': False, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF767K01RN1', 'listingDate': '2024-02-19', 'isMunicipalBond': False, 'isHybridSymbol': False, 'quotepreopenstatus': {'equityTime': '15-Oct-2025 16:00:00', 'preOpenTime': '15-Oct-2025 09:07:16', 'QuotePreOpenFlag': False}}"
EBBETF0430,Nifty BHARAT Bond,1544.57,1558.37,1535.36,1550.25,-0.37,-0.02,9576,14854003.92,1547.9563,1586.2,1232,1550.62,0,8.69,1.03,14-Oct-2024,12-Sep-2025,-,-,8.667461096312918,1.258670916667754,2.2664228974908616,-25.83198051948052,https://nsearchives.nseindia.com/today/EBBETF0430EQN.svg,https://nsearchives.nseindia.com/30d/EBBETF0430-EQ.svg,https://nsearchives.nseindia.com/365d/EBBETF0430-EQ.svg,"{'symbol': 'EBBETF0430', 'companyName': 'Edelweiss Mutual Fund - BHARAT Bond  ETF - April 2030', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF754K01KO2', 'slb_isin': 'INF754K01KO2', 'listingDate': '2020-01-02', 'isMunicipalBond': False, 'isHybridSymbol': False, 'quotepreopenstatus': {'equityTime': '15-Oct-2025 16:00:00', 'preOpenTime': '15-Oct-2025 09:07:16', 'QuotePreOpenFlag': False}}"
GSEC10YEAR,Mirae Asset Nifty 8-13 yr G-Sec ETF,29.44,29.44,29.3,29.36,-0.01,-0.03,10576,310088.32,29.3911,31,27,29.37,0,8.06,0.72,14-Oct-2024,12-Sep-2025,-,-,8.020603384841795,0.7549759780370585,5.290322580645163,-8.740740740740739,https://nsearchives.nseindia.com/today/GSEC10YEAREQN.svg,https://nsearchives.nseindia.com/30d/GSEC10YEAR-EQ.svg,https://nsearchives.nseindia.com/365d/GSEC10YEAR-EQ.svg,"{'symbol': 'GSEC10YEAR', 'companyName': 'Mirae Asset Mutual Fund - Mirae Asset Nifty 8-13 yr G-Sec ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF769K01KF8', 'slb_isin': 'INF769K01KF8', 'listingDate': '2023-04-10', 'isMunicipalBond': False, 'isHybridSymbol': False, 'quotepreopenstatus': {'equityTime': '15-Oct-2025 16:00:00', 'preOpenTime': '15-Oct-2025 09:07:16', 'QuotePreOpenFlag': False}}"
PVTBANIETF,Nifty Private Bank Index,27.94,28,27.83,27.93,-0.01,-0.04,1211479,33812378.89,27.8981,29.21,22.23,27.94,0,7.3,3.79,14-Oct-2024,12-Sep-2025,01-MAR-24,FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 10/- PER SHARE TO RE 1/- PER SHARE,7.258064516129035,3.636363636363638,4.382060938034924,-25.641025641025635,https://nsearchives.nseindia.com/today/PVTBANIETFEQN.svg,https://nsearchives.nseindia.com/30d/PVTBANIETF-EQ.svg,https://nsearchives.nseindia.com/365d/PVTBANIETF-EQ.svg,"{'symbol': 'PVTBANIETF', 'companyName': 'ICICI Prudential Nifty Private Bank ETF - NIFTY PRIVATE BANK INDEX', 'industry': 'MUTUAL FUND SCHEME', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF109KC18U7', 'slb_isin': 'INF109KC18U7', 'listingDate': '2019-08-14', 'isMunicipalBond': False, 'isHybridSymbol': False, 'quotepreopenstatus': {'equityTime': '15-Oct-2025 16:00:00', 'preOpenTime': '15-Oct-2025 09:07:16', 'QuotePreOpenFlag': False}}"
EGOLD,Edelweiss Gold ETF,126.25,128.8,124.95,126.9,-0.05,-0.04,767632,97850051.04,125.9979,128.8,75,126.95,0,63.81,15.1,14-Oct-2024,12-Sep-2025,-,-,63.74193548387098,15.311222171740127,1.47515527950311,-69.20000000000002,https://nsearchives.nseindia.com/today/EGOLDEQN.svg,https://nsearchives.nseindia.com/30d/EGOLD-EQ.svg,https://nsearchives.nseindia.com/365d/EGOLD-EQ.svg,"{'symbol': 'EGOLD', 'companyName': 'Edelweiss Mutual Fund -Edelweiss Gold ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': False, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF754K01SE6', 'listingDate': '2023-11-10', 'isMunicipalBond': False, 'isHybridSymbol': False, 'quotepreopenstatus': {'equityTime': '15-Oct-2025 16:00:00', 'preOpenTime': '15-Oct-2025 09:07:16', 'QuotePreOpenFlag': False}}"
